ID,Geburtsjahr,Bildungsniveau,Familienstand,Einkommen,Kinder_zu_Hause,Teenager_zu_Hause,Datum_Kunde,Letzter_Kauf_Tage,Ausgaben_Wein,Ausgaben_Obst,Ausgaben_Fleisch,Ausgaben_Fisch,Ausgaben_Süßigkeiten,Ausgaben_Gold,Anzahl_Rabattkäufe,Anzahl_Webkäufe,Anzahl_Katalogkäufe,Anzahl_Ladeneinkäufe,Anzahl_WebBesuche_Monat,Kampagne_3_Akzeptiert,Kampagne_4_Akzeptiert,Kampagne_5_Akzeptiert,Kampagne_1_Akzeptiert,Kampagne_2_Akzeptiert,Beschwerde,Z_Kontaktkostenfaktor,Z_Umsatzfaktor,Antwort_Letzte_Kampagne,Alter,Gesamtausgaben
6424,1987, Hochschulabschluss   , Zusammenlebend     ,33178.0,1,0,,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,3,11,0,38,49
3075,1982, Doktor               , Verheiratet        ,59973.0,0,0,2023-11-09,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,3,11,0,43,382
4992,1985, Master               , Zusammenlebend     ,17459.0,1,0,,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,3,11,1,40,69
5252,1979, Hochschulabschluss   , Geschieden         ,23910.0,1,0,,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,3,11,0,46,67
7444,1979, Master               , Verheiratet        ,42169.0,1,1,,20,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,46,30
6919,1988, Zweiter Studienzyklus, Verheiratet        ,26224.0,1,0,2023-04-06,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,3,11,0,37,63
3537,1991, Hochschulabschluss   , Zusammenlebend     ,31089.0,1,0,,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,3,11,0,34,79
10277,1971, Hochschulabschluss   , Ledig              ,30081.0,0,1,,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,3,11,0,54,42
2453,1970, Hochschulabschluss   , Zusammenlebend     ,62807.0,0,1,,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,55,819
7972,1965, Hochschulabschluss   , Ledig              ,72906.0,0,0,,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,60,1151
895,1958, Doktor               , Verheiratet        ,61467.0,0,2,2022-09-12,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,3,11,0,67,594
1177,1976, Master               , Zusammenlebend     ,49618.0,1,1,,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,3,11,0,49,129
7141,1996, Master               , Ledig              ,21888.0,1,0,,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,3,11,1,29,213
7232,1983, Hochschulabschluss   , Verwitwet          ,42429.0,0,1,2024-11-02,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,3,11,0,42,67
8477,1966, Hochschulabschluss   , Geschieden         ,26150.0,2,1,2023-11-03,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,59,28
2457,1985, Grundbildung         , Verheiratet        ,30801.0,0,1,,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,3,11,0,40,45
988,1975, Hochschulabschluss   , Verheiratet        ,81168.0,0,0,2024-07-05,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,3,11,0,50,1193
7930,1979, Master               , Ledig              ,26877.0,0,0,,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,3,11,0,46,268
4587,1954, Master               , Verwitwet          ,45006.0,0,0,,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,3,11,0,71,266
6682,1983, Grundbildung         , Verheiratet        ,18978.0,1,0,2022-11-12,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,3,11,0,42,37
6222,1977, Hochschulabschluss   , Verheiratet        ,22574.0,2,1,,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,48,37
10299,1979, Doktor               , Ledig              ,48240.0,0,0,2022-09-11,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,3,11,1,46,882
3083,1984, Hochschulabschluss   , Verheiratet        ,45837.0,1,1,,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,3,11,0,41,373
8953,1975, Master               , Ledig              ,35791.0,2,1,2023-06-05,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,50,35
1503,1986, Doktor               , Zusammenlebend     ,162397.0,1,1,2023-03-06,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,3,11,0,39,107
8650,1988, Hochschulabschluss   , Verwitwet          ,54162.0,1,1,,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,3,11,0,37,42
10862,1970, Master               , Verheiratet        ,30522.0,0,1,,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,3,11,0,55,326
2782,1971, Doktor               , Verheiratet        ,54456.0,0,1,2023-11-07,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,3,11,0,54,404
6941,1981, Hochschulabschluss   , Ledig              ,31632.0,0,0,,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,3,11,0,44,95
10972,1959, Hochschulabschluss   , Verwitwet          ,72298.0,0,0,2024-10-03,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,3,11,0,66,939
10708,1988, Zweiter Studienzyklus, Ledig              ,36975.0,1,0,,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,37,33
6583,1965, Zweiter Studienzyklus, Verheiratet        ,72635.0,0,0,2023-03-06,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,3,11,0,60,981
3641,1986, Hochschulabschluss   , Verheiratet        ,13624.0,1,0,,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,39,36
10156,1985, Hochschulabschluss   , Ledig              ,84196.0,0,1,2023-03-06,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,3,11,0,40,1237
4299,1970, Hochschulabschluss   , Zusammenlebend     ,70971.0,0,1,,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,3,11,1,55,1825
3469,1987, Doktor               , Geschieden         ,34487.0,1,1,2022-06-09,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,3,11,0,38,103
5063,1987, Hochschulabschluss   , Ledig              ,28769.0,1,0,,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,3,11,0,38,191
10727,1980, Doktor               , Verheiratet        ,69084.0,1,0,,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0,45,1586
9624,1968, Doktor               , Zusammenlebend     ,65488.0,0,0,,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,3,11,0,57,963
5156,1980, Zweiter Studienzyklus, Verheiratet        ,62466.0,0,1,,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,3,11,0,45,889
4376,1970, Zweiter Studienzyklus, Ledig              ,32218.0,0,0,,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,3,11,1,55,93
8923,1983, Hochschulabschluss   , Ledig              ,83917.0,0,0,,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,3,11,1,42,1587
8461,1972, Hochschulabschluss   , Geschieden         ,46102.0,2,1,2024-10-03,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,53,16
6945,1962, Hochschulabschluss   , Ledig              ,84574.0,0,0,2023-04-06,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,3,11,0,63,1375
944,1972, Hochschulabschluss   , Verheiratet        ,56181.0,0,1,2023-08-01,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,3,11,0,53,393
1907,1960, Master               , Geschieden         ,63120.0,0,1,,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,3,11,1,65,1477
701,1981, Hochschulabschluss   , Verheiratet        ,73691.0,0,1,2023-06-11,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,3,11,0,44,1179
3856,1970, Hochschulabschluss   , Zusammenlebend     ,63381.0,0,1,2022-05-10,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,3,11,0,55,1005
4149,1958, Doktor               , Zusammenlebend     ,76140.0,0,0,,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,3,11,0,67,1348
2131,1969, Doktor               , Geschieden         ,62859.0,0,1,,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,3,11,0,56,1307
2942,1974, Hochschulabschluss   , Ledig              ,45906.0,0,1,2023-07-05,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,3,11,0,51,486
1173,1957, Master               , Zusammenlebend     ,77632.0,0,0,2023-10-03,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,3,11,1,68,2252
4381,1981, Doktor               , Verheiratet        ,46463.0,1,1,,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,3,11,0,44,235
4611,1980, Hochschulabschluss   , Zusammenlebend     ,105471.0,0,0,,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,3,11,1,45,1724
3376,1980, Master               , Geschieden         ,55282.0,1,0,,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,3,11,0,45,235
4679,1987, Master               , Verheiratet        ,78710.0,0,1,,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,3,11,0,38,1092
10928,1968, Hochschulabschluss   , Zusammenlebend     ,66886.0,0,1,,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,3,11,0,57,599
4248,1970, Master               , Ledig              ,98777.0,0,0,,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0,55,2008
6728,1995, Hochschulabschluss   , Zusammenlebend     ,29103.0,1,0,,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,3,11,0,30,48
6661,1984, Hochschulabschluss   , Verheiratet        ,67445.0,0,1,2022-12-08,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,41,1174
4725,1960, Doktor               , Zusammenlebend     ,50616.0,0,1,,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,3,11,0,65,67
3277,1965, Hochschulabschluss   , Geschieden         ,49431.0,0,1,2022-03-08,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,3,11,0,60,365
5555,1985, Hochschulabschluss   , Geschieden         ,153924.0,0,0,2024-07-02,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,11,0,40,6
2564,1963, Hochschulabschluss   , Zusammenlebend     ,61278.0,0,1,2024-04-01,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,3,11,0,62,165
946,1968, Zweiter Studienzyklus, Zusammenlebend     ,26490.0,0,0,,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,57,210
3867,1957, Doktor               , Zusammenlebend     ,73059.0,0,1,,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,3,11,0,68,1095
6940,1976, Doktor               , Ledig              ,46734.0,1,2,,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,3,11,0,49,223
55,1973, Hochschulabschluss   , Zusammenlebend     ,56253.0,0,1,2022-07-12,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,3,11,0,52,597
7093,1995, Hochschulabschluss   , Verheiratet        ,19986.0,1,0,,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,3,11,0,30,22
5084,1985, Hochschulabschluss   , Verwitwet          ,58330.0,0,1,,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,40,1064
1777,1990, Grundbildung         , Verheiratet        ,25965.0,0,0,2022-07-09,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,3,11,0,35,74
8162,1966, Master               , Zusammenlebend     ,14661.0,0,0,2023-01-01,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,59,26
10826,1969, Hochschulabschluss   , Verheiratet        ,18690.0,0,0,,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,56,60
8754,1984, Doktor               , Zusammenlebend     ,45068.0,0,1,,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,41,20
1987,1997, Grundbildung         , Ledig              ,21063.0,1,0,,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,28,59
11007,1978, Doktor               , Verheiratet        ,29187.0,1,0,2023-09-05,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,47,34
7426,1981, Zweiter Studienzyklus, Verheiratet        ,54690.0,1,1,2023-07-11,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,44,198
9153,1974, Doktor               , Verheiratet        ,59304.0,0,1,,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,3,11,0,51,1048
10379,1972, Master               , Ledig              ,59247.0,0,2,2023-08-11,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,3,11,0,53,574
9204,1980, Hochschulabschluss   , Verwitwet          ,66731.0,0,1,2022-12-09,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,3,11,0,45,1029
3197,1990, Hochschulabschluss   , Verheiratet        ,77353.0,0,1,,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,3,11,0,35,670
2920,1985, Doktor               , Ledig              ,52614.0,0,1,2022-01-12,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0,40,990
6961,1984, Hochschulabschluss   , Verheiratet        ,26751.0,2,0,,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,41,11
4673,1973, Doktor               , Verheiratet        ,81300.0,0,1,,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,3,11,1,52,1241
9937,1989, Hochschulabschluss   , Ledig              ,70337.0,0,0,2024-02-01,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,3,11,0,36,576
8779,1995, Zweiter Studienzyklus, Verheiratet        ,36145.0,1,0,,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,3,11,1,30,172
9596,1990, Doktor               , Ledig              ,65295.0,0,0,,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,3,11,0,35,664
2891,1973, Hochschulabschluss   , Geschieden         ,68118.0,0,1,,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,52,928
4910,1977, Hochschulabschluss   , Geschieden         ,68743.0,0,0,,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,3,11,0,48,2074
75,1992, Zweiter Studienzyklus, Zusammenlebend     ,41039.0,0,0,,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,3,11,0,33,467
10120,1965, Hochschulabschluss   , Zusammenlebend     ,38946.0,0,1,,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,3,11,0,60,257
6327,1977, Hochschulabschluss   , Zusammenlebend     ,65777.0,0,0,,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0,48,1146
10142,1986, Doktor               , Geschieden         ,66476.0,0,1,2023-07-03,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,3,11,0,39,689
9826,1982, Doktor               , Ledig              ,86857.0,0,0,2022-12-09,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1,43,2114
1501,1992, Doktor               , Verheiratet        ,160803.0,0,0,2022-04-08,21,55,16,1622,17,3,4,15,0,28,1,0,0,0,0,0,0,0,3,11,0,33,1717
10767,1999, Doktor               , Zusammenlebend     ,77845.0,0,0,,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,3,11,0,26,1346
7279,1979, Doktor               , Zusammenlebend     ,69476.0,0,0,,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,3,11,0,46,1044
7230,1970, Doktor               , Geschieden         ,50611.0,0,1,2022-04-10,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,1,55,493
143,1980, Hochschulabschluss   , Ledig              ,61209.0,0,0,,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,3,11,0,45,957
450,1968, Master               , Zusammenlebend     ,42315.0,0,1,2023-12-07,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,3,11,0,57,270
9316,1962, Grundbildung         , Zusammenlebend     ,13084.0,0,0,2023-02-11,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,63,29
6379,1959, Master               , Verwitwet          ,47570.0,1,1,,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,3,11,1,66,121
9239,1971, Master               , Verheiratet        ,61923.0,0,2,,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,3,11,0,54,126
8315,2005, Hochschulabschluss   , Ledig              ,34824.0,0,0,,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,20,23
2868,1959, Doktor               , Ledig              ,26518.0,1,1,2023-08-04,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,3,11,1,66,57
10888,1971, Hochschulabschluss   , Ledig              ,45938.0,0,0,2023-03-11,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,3,11,0,54,636
1277,1970, Hochschulabschluss   , Zusammenlebend     ,78468.0,0,0,2024-09-04,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,3,11,0,55,1004
9977,1983, Hochschulabschluss   , Geschieden         ,78901.0,0,1,,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,3,11,0,42,734
10196,1988, Hochschulabschluss   , Verheiratet        ,71427.0,2,0,2024-12-03,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,3,11,0,37,614
6384,1988, Hochschulabschluss   , Geschieden         ,71022.0,0,1,2024-11-02,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,3,11,0,37,1453
8029,1998, Master               , Ledig              ,90247.0,0,0,,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,3,11,1,27,1621
968,1978, Master               , Geschieden         ,41335.0,1,0,,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,47,187
6988,1996, Hochschulabschluss   , Verheiratet        ,71952.0,1,0,2023-10-01,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,3,11,0,29,1443
4472,1980, Doktor               , Geschieden         ,35682.0,1,0,,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,3,11,0,45,57
6991,1961, Hochschulabschluss   , Geschieden         ,43185.0,0,1,2023-10-04,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,3,11,0,64,637
3336,1958, Doktor               , Zusammenlebend     ,66375.0,0,1,,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,3,11,0,67,948
4301,1981, Master               , Verheiratet        ,35178.0,1,0,2023-10-01,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,3,11,1,44,59
1940,1996, Hochschulabschluss   , Verheiratet        ,25252.0,1,0,2023-12-07,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,3,11,0,29,18
1272,1975, Master               , Ledig              ,55250.0,0,1,,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,3,11,0,50,903
1388,1985, Hochschulabschluss   , Ledig              ,33249.0,1,0,,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,40,112
1044,1963, Hochschulabschluss   , Zusammenlebend     ,58398.0,0,0,,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,3,11,0,62,596
6969,1992, Hochschulabschluss   , Zusammenlebend     ,50272.0,1,0,2023-07-08,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,3,11,0,33,233
10479,1985, Doktor               , Verheiratet        ,76618.0,0,0,2022-07-12,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,3,11,0,40,1511
3619,1970, Zweiter Studienzyklus, Geschieden         ,87305.0,0,0,,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,3,11,1,55,1152
1715,1988, Hochschulabschluss   , Zusammenlebend     ,25851.0,1,0,2023-11-02,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0,37,48
10159,1980, Hochschulabschluss   , Geschieden         ,58710.0,0,1,,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,3,11,0,45,1185
1463,1968, Hochschulabschluss   , Ledig              ,45160.0,1,1,,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,57,21
5114,1975, Master               , Verheiratet        ,74806.0,0,1,,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,3,11,0,50,965
4990,1964, Hochschulabschluss   , Verheiratet        ,59111.0,0,0,2023-02-05,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,3,11,0,61,869
4329,1994, Doktor               , Verheiratet        ,18988.0,1,0,,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,31,16
10936,1975, Hochschulabschluss   , Verheiratet        ,72190.0,0,0,,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,3,11,0,50,1947
4692,1986, Hochschulabschluss   , Verheiratet        ,7500.0,1,0,2022-01-08,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,3,11,1,39,71
7212,1976, Hochschulabschluss   , Verheiratet        ,44794.0,0,1,2024-08-06,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,49,65
6086,1965, Hochschulabschluss   , Verheiratet        ,80395.0,0,0,,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,3,11,0,60,1380
437,1986, Master               , Geschieden         ,75012.0,0,0,,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,3,11,0,39,1027
11171,1975, Master               , Verheiratet        ,56962.0,2,1,2023-11-10,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,3,11,0,50,411
11101,2001, Hochschulabschluss   , Zusammenlebend     ,89891.0,0,0,,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,3,11,0,24,836
5329,1959, Doktor               , Geschieden         ,35946.0,1,1,,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,3,11,0,66,11
610,1963, Doktor               , Zusammenlebend     ,53593.0,1,1,2022-07-08,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,3,11,0,62,480
9384,1988, Hochschulabschluss   , Verheiratet        ,66373.0,1,1,2023-12-06,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,3,11,0,37,606
5956,1958, Doktor               , Geschieden         ,45072.0,1,2,,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,3,11,0,67,284
10430,1983, Hochschulabschluss   , Geschieden         ,89694.0,1,1,2023-09-10,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,3,11,0,42,1472
7875,1959, Hochschulabschluss   , Verheiratet        ,72025.0,0,0,,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,3,11,1,66,1677
7072,1983, Hochschulabschluss   , Verheiratet        ,67432.0,0,1,,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,3,11,0,42,1335
6255,1962, Master               , Zusammenlebend     ,70545.0,0,1,2024-03-06,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,3,11,0,63,334
6516,1999, Grundbildung         , Verheiratet        ,17487.0,1,0,,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,3,11,0,26,18
5564,1979, Hochschulabschluss   , Zusammenlebend     ,62882.0,0,1,2022-09-08,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,3,11,0,46,1338
5682,1963, Doktor               , Ledig              ,64108.0,0,1,,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,3,11,0,62,1099
7458,1966, Master               , Zusammenlebend     ,34941.0,1,1,2023-06-03,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,3,11,0,59,97
5237,1960, Doktor               , Ledig              ,48767.0,1,2,2024-01-01,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,3,11,0,65,63
7761,1988, Zweiter Studienzyklus, Zusammenlebend     ,38702.0,1,0,2023-01-08,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,3,11,0,37,109
5278,1974, Hochschulabschluss   , Verheiratet        ,82224.0,0,0,,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,3,11,0,51,902
3560,1962, Hochschulabschluss   , Zusammenlebend     ,83844.0,0,0,2023-12-05,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,63,1574
7235,1985, Zweiter Studienzyklus, Verheiratet        ,17003.0,1,0,2023-09-12,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,3,11,0,40,38
10548,2005, Hochschulabschluss   , Ledig              ,71163.0,0,0,2024-09-03,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,3,11,0,20,960
2281,1980, Hochschulabschluss   , Ledig              ,33697.0,1,0,,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,3,11,0,45,28
4073,1964, Zweiter Studienzyklus, Verheiratet        ,63564.0,0,0,,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,3,11,1,61,1215
6974,1982, Doktor               , Zusammenlebend     ,83443.0,0,0,,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,3,11,0,43,1497
7938,1968, Doktor               , Zusammenlebend     ,51518.0,0,1,2023-03-10,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,3,11,0,57,449
7094,1985, Hochschulabschluss   , Verwitwet          ,58330.0,0,1,,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,40,1064
3667,1979, Hochschulabschluss   , Verheiratet        ,80952.0,0,0,,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,3,11,1,46,1757
7723,1989, Hochschulabschluss   , Zusammenlebend     ,75507.0,0,0,2024-02-05,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,36,1440
3870,1988, Zweiter Studienzyklus, Zusammenlebend     ,63855.0,0,0,2023-09-02,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,3,11,0,37,1006
4012,1982, Doktor               , Zusammenlebend     ,62220.0,0,1,2022-11-08,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,3,11,1,43,1226
